masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus
544MSH020,37.969355,-121.682416,544,Contra Costa,Ag,1896910,CV,5,222.1344,37.96942382,-121.6824406,11,1150,34509.9,8.6768559,487.7075099,0,393.5417044,52.70305677,2332,314.3954373,0.05054597,0.05356868,0.32223703,1.49588118,0.29377531,-0.30288922,1.68116485,61.64351876,11.38405191,4.50836027,0.81844821,0.12088424,11.24562427,65.83910376,10,2,11,73,2.18300272,0,0,3.06065866,11.29456048,1.09236056,160,19,1,0,0,-Inf,Non-reference
R5BIO-109,39.73211,-120.7249,518,Plumas,Forest,8040307,SN,5,5.232884,39.7321088,-120.72494,1699,532,139234.1,12.25,1753.333,9.3333,4541.167,87.375,1645,242.5,0.0465,0.0229,0.2087,1.0244,0.1523,-1.0055,6.384,142.4101,5.7387,2.3672,0.0514,0.1315,0,0,0,0,0,0,0,0,0,0.7016629,0.7016629,0,0,0,0,0,0,-Inf,Reference
901NP9FLC,33.67583,-117.53655,901,Orange,Other,20348203,SC,9,2.812089,33.67595868,-117.5366404,474,1129,37770.8,6.8,590.167,1,1496.04,41.6,2435,318.5,0.057483,0.031478,0.389138,1.565,0.297,-1.33606,3.883,120.069,4.51766,2.93303,0.028473,0.123813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
514RDR2xx,38.8898,-121.10862,514,Placer,Forest,15007321,CH,5,27.19734865,38.89004921,-121.1087685,250,261,72362,9.44705882,902.8888889,2.90322581,1220.938093,61.44705882,2276,335.7741935,0.04986737,0.04683615,0.29851606,1.53369673,0.3008046,-0.81984887,1.88399994,139.8732555,6.07851344,3.89234277,0.02920085,0.26053533,34.71257525,30.10606575,9,0,0,0,0,0,0,7.61128627,7.06297586,5.84584646,125,105,3,0,1,-Inf,Non-reference
PC_RM3.0,34.61032,-118.75035,403,Los Angeles,Other,17572269,SC,4,784.2663,34.61048303,-118.7503992,631,2056,33421.5,6.00165494,559.2008954,0.44680851,514.4563205,34.52709971,2303,300.2287234,0.06018582,0.02845543,0.35751453,1.52118093,0.24847225,-1.04006861,8.7919841,110.9564117,3.9099113,1.46642126,0.20740884,0.13089605,0.58285049,1.53286941,1,0,0,0,0.00849201,0,0,0.42135652,0.66790581,0.21565711,190,10,0,0,0,-Inf,Non-reference
204R00356,37.6687,-121.9093,204,Alameda,Urban,2806461,CH,2,579.13,37.6687,-121.9093,94,1138,45788.80078,8.695946,513.0265,0.5028818,487,53.2759,2216,305.3228,0.04837109,0.04709241,0.2984436,1.47,0.28,0.14,1.67,53.39875,5.82,2.68,0.34,0.1,21.38696,64.49513,76,3,0,0,8.366108,8.595476,20.30402,4.1158446,10.14222947,11.73550827,692,164,6,0,0,-Inf,Non-reference
114PS0152,38.46342,-123.00871,114,Sonoma,Other,8272771,NC,1,31.03905226,38.4634283,-123.00882,6,442,117850.2031,11,1396.9016,2,1301.0294,66.43976667,2070,271.0789333,0.03653333,0.03653333,0.2364,1.48806667,0.1907,-0.9664,3.571,85.59603333,2.46483333,14.20403333,0.0889,0.04286667,0.37157455,0.11483254,1,0,0,0,5.48072457,3.20095694,14.17651147,3.49956542,3.14064339,5.22743212,18,9,1,0,0,-Inf,Non-reference
901M14137,33.49418,-117.71659,901,Orange,Urban,20350669,SC,9,7.1775,33.49418,-117.71659,41,172,29375.5996094,5.18181818,350.94117647,0,424.80951364,31.95454545,2290,281.85714286,0.05917153,0.03141308,0.39026035,1.49927857,0.27889512,-0.79650234,0.70700002,62.81840256,3.85378272,2.44355533,0.25836964,0.13255085,45.05329154,45.05329154,35,0,0,0,31.26018809,31.26018809,30.27989822,11.10973627,11.10973627,13.01369473,42,42,4,0,0,0.61,Non-reference
507SHA034,40.47606,-121.84305,507,Shasta,Forest,2765988,SN,5,188.0271,40.47607551,-121.8429759,892,2261,87017.7,14.47743056,1270.637413,8.01754386,5751.344172,106.5954861,2148,269.4912281,0.03542049,0.01723524,0.16607723,1.19856434,0.15096346,-0.15541227,4.24473571,110.025221,5.92477016,3.38852285,0.02933642,0.25465688,0.0493014,0,0,0,0,0,0,0,0,2.32840414,2.23432387,0,25,1,0,0,0,-Inf,Non-reference
801SAR334,34.18321,-116.8773,801,San Bernardino,Other,0,SC,8,129.8146,34.1830079,-116.8785,1738,1741,54437.2,8.6491,863.6068,2.1925,3704.869,54.0576,1731,239.795,0.0852,0.03,0.4269,1.5625,0.1166,-0.9622,9.7422,124.3582,5.5124,1.9456,0.0453,0.1372,0.1885811,0.07066844,0,0,0,0,1.073249,2.132524,4.732081,0.3015655,0.3382073,0,20,2,0,0,0,0.1,Reference
532PS0062,38.67891,-120.66779,532,El Dorado,Other,20194944,SN,5,20.54927,38.6791303,-120.66661,731,512,96868.3,11.1077,1157.265,4.963,2168.795,69.2308,2176,331.5555,0.0508,0.029,0.2514,1.2878,0.2035,-1.0022,2.224,115.8893,5.4561,2.5133,0.0364,0.1838,1.247756,1.109764,3,0,0,0,8.3534,9.838665,17.50563,3.949045,4.05043,5.255132,30,15,2,0,0,-Inf,Non-reference
113NC0204,38.8719,-123.57,113,Mendocino,Forest,2666381,NC,1,189.7362,38.87218198,-123.5700982,57,766,111703.5,12.5911414,1391.606481,1.97578587,1339.436162,79.52470187,1909,301.3480176,0.03309353,0.03766692,0.21302725,1.48288239,0.21058191,-0.6844125,3.2841576,80.66010103,3.13063817,3.39647577,0.08920297,0.14058009,0.01755068,0.04652651,0,0,0,0,3.49638076,5.22550816,11.40544518,3.20646749,4.19325458,1.82619987,26,3,0,0,0,-Inf,Non-reference
518LSCAJR,40.07031667,-120.2712667,518,Plumas,Other,8026918,SN,5,40.905,40.07006357,-120.2714632,1793,402,38064.1,7.15748032,614.3191489,9.39583333,3833.014573,61.24409449,1628,270.6041667,0.05086186,0.01744115,0.20195602000000001,1.55484939,0.16178958,-1.06272434,3.22600008,99.16522475,5.02586048,2.6566571,0.01864942,0.22873429,0,0,0,0,0,0,0,0,0,0.72952677,0.62269413,0.75567196,1,1,0,0,0,-Inf,Reference
SMC01544,34.29729,-118.24843,412,Los Angeles,Other,22515726,SC,4,252.4117,34.2973085,-118.24852,520,1650,53097,6.6954,772.6713,0.8066,863.9905,40.2738,2360,302.5738,0.0529,0.0317,0.3824,1.5638,0.1772,-1.7703,5.1469,164.5769,5.8186,2.4191,0.0466,0.1575,0.2838346,0.6482828,3,0,0,0,2.77024,3.567137,9.976105,0.2601161,0.1062163,0.4558714,27,0,0,0,0,0.2,Non-reference
202BUT600,37.2159,-122.30727,202,San Mateo,Forest,17688193,CH,2,2.7619137,37.2152307,-122.30854,176,363,88759,12,919.6667,3,1246.3593,76.1429,2060,261.75,0.04456667,0.03976667,0.26396667,1.46266667,0.20046667,-0.76676667,3.9994,66.81916667,16.5542,5.96126667,1.25673333,0.11196667,0.26126715,0.26126715,0,0,0,0,2.25342913,2.25342913,0.28248588,1.53845104,1.53845104,0.24753978,0,0,0,0,0,-Inf,Reference
SMC03907,33.78613,-117.66187,801,Orange,Other,22561086,SC,8,9.906749,33.7870227,-117.66095,351,786,36158.6,6.9355,564.913,0,830.7333,40.6129,2509,324.4546,0.0545,0.0316,0.385,1.5317,0.296,-0.9035,2.3534,88.792,13.159,5.3794,0.7801,0.1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,-Inf,Non-reference
517SLT050,39.6919,-120.93829,517,Sierra,Forest,0,SN,5,51.10774,39.6936052,-120.93656,1345,1004,184862,12.3961,1994.351,7.4407,4370.242,86.9026,1698,265.1864,0.04513333,0.02566667,0.2146,1.126567,0.1897,-0.4951333,5.4971,140.2822,6.852333,5.500333,0.02856667,0.2212667,0.1374014,0.150623,0,0,0,0,0.8649239,1.392122,0,0.6223115,0.3621767,0,11,2,0,0,3,-Inf,Non-reference
632LEV004,38.68823,-119.64773,632,Alpine,Forest,8924099,SN,6,6.523609,38.688513,-119.64856,2260,352,60225.5,10.5238,622.6923,10.5,4678.633,81.4762,1401,229.1667,0.0777,0.0115,0.2684,1.297,0.232,-0.3387,7.397,139.0011,6.6791,3.9546,0.0207,0.2813,0.08275862,0.08275862,0,0,0,0,1.227586,1.227586,0,0.1964265,0.1964265,0.5075106,1,1,0,0,0,-Inf,Reference
403WE0809,34.5515,-119.20811,403,Ventura,Other,17568017,SC,4,18.947572,34.5514431,-119.20918,977,638,65901.20313,6.2414,657.2727,0,404.4296,37.7069,2043,305.375,0.0608,0.0281,0.3559,1.5259,0.2138,-0.7195,1.3533,69.849,7.5164,3.1397,1.0611,0.1268,0.02852253,0.02852253,0,0,0,0,2.20574254,2.20574254,0,0.92610327,0.92610327,0,17,17,0,0,0,-Inf,Non-reference
111FS0007,39.4713,-122.83364,111,Lake,Other,8308192,NC,1,38.4435,39.4712271,-122.83378,746,1188,128704.8,15.493,1468.538,2.170567,1778.842,92.5985,1959,294.1389,0.0342,0.0354,0.2173,1.466533,0.1746,-0.2968333,2.360633,95.64433,3.2702,4.385933,0.04733333,0.07416667,0.0023411,0,0,0,0,0,2.055484,0.9080163,0,0.2772036,0.115634,0,1,0,0,0,0,-Inf,Reference
507ORCPRx,40.71381,-121.94462,507,Shasta,Forest,2764274,SN,5,5.6511,40.71382758,-121.9446618,812,522,131561,13.17647059,1363,5,4372.542829,90.47058824,2238,320,0.03272395,0.01426635,0.15035026,1.20899999,0.15700001,-0.32993002,2.47499991,140.0736103,6.74133612,4.00609434,0.01965227,0.2837655,0,0,0,0,0,0,0,0,0,3.76240901,3.78487459,1.99756173,0,0,0,0,0,-Inf,Non-reference
514UNI005,38.8475,-120.47778,514,El Dorado,Forest,14981752,SN,5,375.1695,38.84794599,-120.476941,1279,1750,128097,12.63722944,1416.881176,8.38666667,4040.43432,83.61818182,1853,256.5244444,0.05573855,0.01837544,0.22680759,1.45962168,0.13554092,-1.39656572,7.30907449,120.9181734,3.74673602,1.74771087,0.03078704,0.1466353,0.06860899,0.1048218,0,0,0,0,0,0,0,0.78411142,1.82120438,2.11954403,42,4,0,0,0,-Inf,Non-reference
518396000,39.573501,-121.141625,518,Butte,Forest,8037511,SN,5,77.8446,39.57377108,-121.1417099,989,808,200521.2031,13.1563786,1999.093923,6.56382979,3922.860834,88.24691358,1830,286.4893617,0.04448416,0.02931174,0.22486409,1.39096137,0.21043785,-0.96427251,3.48675943,145.1777393,5.05888749,6.93244219,0.04121633,0.17188289,0.00809305,0,0,0,0,0,0,0,0,2.55055675,2.70957581,2.95564107,11,5,0,2,0,-Inf,Non-reference
526ASCACC,41.16042,-120.83003,526,Lassen,Other,7930255,DM,5,388.4292,41.16026821,-120.8298764,1464,698,41521.8,9.43452877,427.6580135,10.53052632,4581.64872,77.21100917,1573,271.2757895,0.03988308,0.01397116,0.16589438,1.44862703,0.16929644,-0.3444385,2.46869209,110.2060833,5.8907192,3.41115973,0.02493038,0.25883624,0.01737768,0.00324244,0,0,0,0,0.00718278,0,0,0.82723842,0.73723624,1.35547777,6,0,0,0,0,-Inf,Reference
SMC06467,33.79118,-117.71782,801,Orange,Other,22563198,SC,8,26.89734,33.7911793,-117.71768,218,711,34071.1,6.3605,509.5574,0,500.6255,37.093,2536,320.5667,0.0541,0.0317,0.3845,1.5146,0.2954,-0.6921,1.7451,73.1472,15.0576,5.8348,1.0254,0.1191,0.00670062,0,0,0,0,0,0.5092469,0.334863,3.38134,0.3384067,0.5111593,0.4889308,0,0,0,0,0,0,Reference
631FC1099,38.36417,-119.44478,631,Mono,Other,10744456,SN,6,161.3422,38.36417187,-119.4447781,2053,1472,49503.1,10.1391,845.631,15.8232,5380.99,76.7379,1406,212.465,0.061664,0.011061,0.236898,1.36523,0.130976,-0.893461,6.28144,92.5716,4.04956,2.3015,0.028252,0.190106,0.235386,0.8338159,3,0,0,0,0.5918117,1.917776,4.307525,0.4117177,1.286267,6.153965,25,18,0,0,1,-Inf,Non-reference
909S00282,32.87185,-116.61372,909,San Diego,Other,20332896,SC,9,65.67132,32.8721851,-116.61394,1064,912,47643.9,8.17,804.3867,5.6835,3234.124,51.325,2288,294.6456,0.1058,0.0314,0.4433,1.5503,0.1941,-2.1802,8.4843,147.5131,4.8446,2.8002,0.0321,0.1612,0.1521423,0,0,0,0,0,3.959812,3.430441,0.4397537,1.202981,1.206498,0,31,2,0,0,0,0,Reference
404BA1166,34.03761,-118.75038,404,Los Angeles,Other,20365911,SC,4,8.981065,34.0374964,-118.74963,38,812,41232.89844,4.3448,501.6667,0,349.7433,23.0345,2295,291.3636,0.0566,0.0307,0.377,1.542,0.335,-0.7121,3.067,82.5229,8.9724,3.6166,1.0151,0.1571,0.18048732,0.22746319,0,0,0,0,5.84578362,6.33305399,15.18151815,3.88806172,3.95514557,4.48067399,5,5,4,0,0,1.2,Non-reference
633WIL001,38.78228,-119.91593,633,Alpine,Other,8922467,SN,6,27.82062,38.7838189,-119.91829,2170,1134,74125.3,11.9518,950.0645,15.8182,4663.107,85.3735,1300,216.3333,0.0713,0.0126,0.2514,1.5836,0.1132,-1.7244,19.3999,152.7083,3.8875,1.7839,0.0261,0.1706,0.1261973,0.2386635,4,0,0,0,0.03235827,0.06731534,1.105528,0,0,0,1,1,1,0,0,0.14,Non-reference
207SUI180,38.35689,-122.17086,207,Napa,Forest,2784539,CH,2,18.07347356,38.3570927,-122.17164,140,495,71399,11.0877,798.9318,0.2609,787.4293333,67.2807,2328,333.2174,0.0513,0.05953333,0.33976667,1.36076667,0.26753333,-0.29116667,2.16186667,104.1011333,4.0148,1.90536667,0.02106667,0.14846667,0.14304787,0.14644212,0,10,10,12,1.72293216,1.64414564,1.57849829,0.67998312,0.6501785,0,4,4,0,0,0,-Inf,Non-reference
543MSH130,37.89707908,-121.8603517,543,Contra Costa,Other,1893504,CH,5,57.8016,37.89710034,-121.8602537,183,978,52081.8,9.11864407,590.5590551,0,484.799999,55.44632768,2195,310.1884058,0.0501894,0.05301786,0.31940463,1.53334497,0.30082896,-0.75096884,2.15962653,76.04822576,13.4480729,5.42640839,0.60819453,0.11878529,0.20864474,0.31905068,1,0,0,0,0,0,0,2.05899748,1.73082254,1.97936202,17,14,0,0,0,-Inf,Non-reference
634PS0062,38.87503,-119.97164,634,El Dorado,Forest,8944513,SN,6,29.03273,38.8747125,-119.97124,1962,1301,69308.4,11.74807,887.6209,13.8262,4385.011,85.6134,1372,225.5143,0.06896667,0.06896667,0.2448,1.376367,0.1154,-1.611267,15.4207,128.8119,3.333767,1.593233,0.02513333,0.1597333,0,0,0,0,0,0,0,0,0,0.1326765,0.2194819,0.3630384,2,2,0,0,0,-Inf,Reference
403STC027,34.54639,-118.43389,403,Los Angeles,Other,17570253,SC,4,50.913377,34.5452138,-118.43465,676,840,44408.10156,5.8089,467.823,0.4603,618.5533,33.7643,2364,312.9206,0.0554,0.0308,0.377,1.564,0.2316,-1.3237,4.0918,96.8609,6.3673,5.355,0.0937,0.1655,0.09015698,0.00671096,0,0,0,0,4.85610239,4.08026307,5.30054645,0.21358098,0.04674064,0.28176131,2,1,1,0,0,-Inf,Non-reference
504PS0371,39.97114,-122.08111,504,Tehama,Other,12070994,CV,5,161.1699,39.9711459,-122.08107,57,1204,54703.3,10.7013,1062.802,2.7306,2355.242,72.8701,2419,337.4922,0.0369,0.0265,0.1989,1.5152,0.2097,-0.8381,3.1476,79.9533,4.8911,2.5037,0.0288,0.2176,0.07874104,0.4258944,6,0,9,65,0.5053946,1.715746,5.16129,0.5293066,0.6701973,0.6961664,14,6,1,0,0,-Inf,Non-reference
514ICE003,38.81674,-120.37285,514,El Dorado,Forest,14981992,SN,5,82.0521,38.81646386,-120.3724529,1590,1439,122269,13.09960159,1375.125,9.77319588,4459.33576,85.35458167,1814,240.2164948,0.05760296,0.01706187,0.22901589,1.45438306,0.13743774,-1.42763454,8.6103667,96.31420841,2.7372405,1.42363101,0.02362412,0.14577381,0.05045575,0.12772971,1,0,0,0,0,0,0,0.52665443,0.92710172,2.06963095,4,0,0,0,0,-Inf,Non-reference
526PRCR54,41.47328,-120.55611,526,Modoc,Other,948020868,DM,5,3660.7644,41.47309079,-120.5562016,1327,1670,27566.2,9.61312057,424.2361827,9.58450704,4280.524027,76.33085106,1815,275.6526579,0.04345238,0.01496582,0.17673419,1.40143653,0.20418124000000001,0.22609448,2.19174106,99.90162883,5.2587982,3.09838772,0.04378542,0.23480623,0.15704917,0.37848414,1,4,13,12,3.51511832,0,0,0.79560991,1.47281366,1.27759317,401,33,2,0,1,-Inf,Non-reference
526PS0321,41.07460164,-121.9256832,526,Shasta,Forest,7948170,NC,5,129.9582,41.07461551,-121.9256166,534,1363,164334,15.46268657,1841.868687,6.98734177,5061.742728,108.1791045,2052,291.0759494,0.03196185,0.01012911,0.13283721,1.16450676,0.15398053,-1.24532011,7.54296686,73.53985593,9.27118315,3.06579015,0.06005854,0.16945125,0,0,0,0,0,0,0,0,0,1.45985387,0.96892493,1.29333381,1,0,0,0,0,-Inf,Reference
CAT08722-047,39.13959,-119.9236,-9999,Carson City,Other,8942481,SN,6,8.204008,39.1395894,-119.9236,2098,703,62994.5,9.72,853.8,7.5,3329.458,73.96,1286,218.3,0.064,0.0124,0.2217,1.5881,0.113,-2.8205,19.469,144.0755,3.9506,1.6145,0.0298,0.1522,0,0,0,0,0,0,0.23044,0.23044,1.570307,0.6933296,0.6933296,0.2972708,0,0,0,0,0,-Inf,Reference
105WE0630,41.46137,-123.49679,105,Siskiyou,Forest,4442442,NC,1,29087.47549,41.463400300000004,-123.49859,183,4118,123655,11.6686,722.2377,11.8088,4884.377,86.8032,2135,278.4639,0.0375,0.0094,0.1443,1.2803,0.1704,-0.5303,5.8042,109.7395,5.8919,4.6177,0.0556,0.2276,0.45796075,0.09318002,1,8,0,0,1.47101286,6.2628866,12.14528944,1.43517482,1.15816164,0.437547,2622,1,0,0,1,-Inf,Non-reference
202MIC150,37.45232,-122.39242,202,San Mateo,Forest,17687849,CH,2,13.38,37.452,-122.392,84,476,83341.20313,12.77778,940.25,2.545455,1491,81.07407,1939,248,0.04564252,0.0439169,0.2783618,1.44,0.25,-0.78,1.54,65.80206,12.09,4.7,0.94,0.12,0.02138351,0.02138351,0,1,1,3,2.715706,2.715706,1.795213,1.84589685,1.84589686,0.8213989,1,1,1,0,0,-Inf,Non-reference
507SHA025,40.58422,-121.68784,507,Shasta,Other,2764474,SN,5,29.8845,40.58417926,-121.6878249,1399,749,117095,13.32608696,1224.826087,8.77142857,5835.947649,95.94565217,1711,264.0857143,0.03517786,0.01624924,0.16227982,1.15050946,0.14374689,-0.32676656,4.89868565,139.6917452,6.75430174,3.96105741,0.01878437,0.28021749,0,0,0,0,0,0,0,0,0,0.92954468,1.09402073,0.83130102,0,0,0,0,0,-Inf,Reference
906DCCDC2,32.94964,-117.18786,906,San Diego,Other,20331158,SC,9,6.606,32.94991014,-117.1905047,42,153,25156.2,6.14285714,320.3846154,0,431.4142805,36.71428571,2161,270.2,0.08333929,0.03104371,0.41772514,1.56507596,0.22945523,1.37875827,6.69865379,21.31701347,1.81863421,1.09407296,0.27563327,0.12532483,25.50408719,23.57723577,23,0,0,0,0.32697548,0,0,4.45766912,4.13536135,1.40427866,16,12,0,0,0,-Inf,Non-reference
404S06456,34.06462,-118.58684,404,Los Angeles,Other,20365153,SC,4,46.61526,34.0639417,-118.58722,87,696,55570.2,5.6027,599.2243,0.0714,360.7455,30.1164,2456,321.5357,0.0554,0.031,0.3791,1.56,0.2811,-0.7276,3.1421,77.3274,13.2944,5.0239,1.0816,0.1329,1.91346,1.264752,1,0,0,0,13.45987,16.33833,5.366848,4.058348,3.989584,1.386489,77,36,1,0,0,0.44,Non-reference
SMC00598,32.92343,-116.98655,907,San Diego,Other,20332684,SC,9,5.3928,32.9223157,-116.9868022,210,290,29936,7,415.9166667,2.12161782,584.3733276,38.9375,2543,314.75,0.08938457,0.03108581,0.4247985,1.54574049,0.24770459,-0.73878156,5.39799988,135.8688771,3.16950297,1,0.03841527,0.13736278,0.1835781,0.1835781,0,0,0,0,2.6034713,2.6034713,2.3400936,1.32458756,1.32458756,1.36851594,4,4,2,0,0,-Inf,Reference
SMC00608,34.12344,-117.90223,405,Los Angeles,Urban,22524713,SC,4,26.86358,34.1234431,-117.90224,168,913,41970.5,6.142867,545.8859,0.0101,822.8277,35.9722,2555,322.7917,0.0524,0.0524,0.3826,1.595133,0.2773,1.136833,3.381833,37.9289,2.871767,1.416967,0.1554667,0.1328,34.13669,60.46608,90,0,0,0,15.50632,19.73938,9.573361,5.637659,8.800359,11.63465,39,27,5,0,0,4.22,Non-reference
SMC16266,32.81855,-116.75313,909,San Diego,Other,20334446,SC,9,35.29992,32.8185584,-116.75313,578,690,35875,7.5096,517.7254,3.8074,1548.249,43.73077,2475,327.0296,0.1011667,0.1011667,0.4378,1.591333,0.2363667,-2.740567,4.379067,146.6165,4.8249,2.4234,0.02696667,0.1635667,7.940839,10.72464,15,0,0,0,12.57427,16.85204,34.11592,2.656355,3.456428,5.670058,16,11,2,0,0,0.92,Non-reference
204SMA080,37.55722,-122.34194,204,San Mateo,Other,2804607,CH,2,82.92680243,37.559906,-122.34159,16,620,55194,10.5033,659.7964,0.26226667,706.7988333,63.95743333,2011,251.7459,0.0461,0.0461,0.28373333,1.4595,0.27383333,-0.78296667,1.4991,112.3852667,3.5914,10.42233333,0.18386667,0.0772,8.19200764,20.64060383,29,1,0,0,13.12457277,31.19798723,63.31838565,3.86575857,6.84988615,13.46712931,55,21,3,0,2,-Inf,Non-reference
901M14141,33.52171,-117.62215,901,Orange,Urban,20350533,SC,9,273.3615,33.521044,-117.623184,49,1327,29775.30078,6.020166,461.701278,2.980708,611.731633,33.963227,2442,313.432024,0.05982,0.031362,0.391987,1.562092,0.279259,-1.387252,3.821162,99.603364,6.398702,0.111782,0.449817,0.138356,4.791018,7.817047,23,1,2,0,6.539582,10.661921,19.402985,1.943611,2.323898,4.30273,133,24,5,0,5,-Inf,Non-reference
SMC03510,32.56363,-116.78734,911,San Diego,Other,20325681,SC,9,1262.801,32.5636372,-116.78734,178,1761,34323.1,7.1605,430.0252,2.0439,1383.258,40.33557,2544,319.8171,0.1098667,0.1098667,0.4475,1.577367,0.2598333,-1.5775,5.941833,140.6289,5.094733,2.9607,0.0517,0.1937,0.6866005,0.1107726,1,0,0,0,4.555344,2.223365,4.387097,0.7871304,0.5307492,0,250,11,0,0,1,0.14,Non-reference
404S37670,34.14074,-118.70117,404,Los Angeles,Other,20364891,SC,4,33.2658,34.14075971,-118.701215,224,469,43586.7,5.71845,470.234,0,323.194,31.5243,2543,335.775,0.056059,0.030695,0.376758,1.56794,0.270373,-0.74589,3.12374,67.406,15.9133,5.86278,1.13344,0.113387,8.54391,14.5615,25,0,0,0,8.982198,13.23044,12.80637,3.921919,5.944621,9.78797,66,66,5,0,0,-Inf,Non-reference
518FCA015,40.00190523,-121.2682255,518,Plumas,Forest,20294501,SN,5,4527.7911,40.0026224,-121.2682939,675,2148,114488,9.71921147,1052.153518,8.43150559,3399.707185,71.27168459,1865,277.1267192,0.04348833,0.0205617,0.19568904,1.41866489,0.15177679,-0.6321974,5.24525009,120.5182713,5.23583554,3.78243638,0.03930743,0.20317705,0.31883096,0.27762213,1,0,0,0,0.49895853,0,0,1.08970244,0.60923981,2.39916269,697,5,1,0,0,-Inf,Non-reference
801S04471,34.11107,-117.14756,801,San Bernardino,Other,22555900,SC,8,51.78348,34.11111,-117.14747,452,1538,31723.5,6.4088,688.681,3.75,1115.605,38.5409,2603,314.625,0.0644,0.031,0.4004,1.5474,0.1130333,-0.4645,8.413633,104.1769,2.941533,1.416333,0.05326667,0.1434,2.567178,2.796807,51,0,0,0,7.134912,3.379947,27.23077,1.206254,0.1987634,3.999735,3,0,0,0,0,-Inf,Non-reference
206NOV080,38.06236324,-122.5811128,206,Marin,Forest,1669901,CH,2,2.340311,38.0623632,-122.58111,57,507,108489,11,1105.778,0.6111333,622.0333,63,2096,279.3333,0.04576667,0.04746667,0.2964333,1.515,0.243,-0.6753,1.927,101.7499,3.3631,3.0047,0.0572,0.1154,0,0,0,0,0,0,1.576923,1.576923,0,1.443138,1.443138,1.166555,1,1,1,0,0,-Inf,Reference
801RB8327,34.23325,-117.42639,801,San Bernardino,Other,0,SC,8,169.1728,34.2324549,-117.42592,674,1866,72395.5,7.6419,701.7656,1.6683,1024.126,42.1967,2253,310.4488,0.053,0.0317,0.3834,1.5806,0.1713,-0.8251,8.9811,93.6333,4.0931,2.5514,0.069,0.1378,2.497459,4.81681,20,0,0,0,5.40194,4.274444,15.69322,1.670521,2.096581,5.591225,123,13,6,0,0,0,Non-reference
SC03,37.946,-121.73,544,Contra Costa,Ag,1892438,CV,5,33.9309,37.94670296,-121.7294881,33,536,35682.2,8.53,456.7710843,0,340.0735276,51.48,2299,315.6666667,0.05093095,0.05475936,0.32660178,1.40427912,0.27099433,-0.59719512,0.68217484,66.44836132,4.91082663,2.28283235,0.91842551,0.12948494,9.4718973,16.24806468,53,2,6,23,1.86201958,0,0,2.91398221,3.24483347,9.63741688,13,7,2,0,0,-Inf,Non-reference
SMC32897,33.86921,-117.21318,802,Riverside,Urban,22532826,SC,8,134.5532,33.8689631,-117.21319,446,494,24759.3,6.0604,319.2403,0.7716,723.6841,33.099,2698,341.7284,0.0618,0.0311,0.3964,1.6608,0.25,0.5183,7.0401,42.0967,2.4132,1.2838,0.085,0.1354,41.86844,51.76296,61,7,8,0,18.1654,16.69355,25.41197,7.085175,8.138655,7.892422,432,48,2,0,0,-Inf,Non-reference
114BPCR2x,38.58103,-123.13,114,Sonoma,Forest,0,NC,1,6.381,38.58074598,-123.1301846,127,563,142155.4063,12.68421053,1731.1875,3.1,1650.523786,79.84210526,2169,292.5,0.03421024,0.03915885,0.22124165,1.49107189,0.20007336,0,3.66993115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34658121,2.34658121,3.10167524,2,2,2,0,0,-Inf,Non-reference
801SDC178,33.6824,-117.81066,801,Orange,Urban,20355428,SC,8,106.1658,33.6825057,-117.812072,21,515,27527.19922,6.0152439,388.1380753,2.94773054,436.8174464,33.13414634,2383,296.3828125,0.05614997,0.03154114,0.38681956,1.56251838,0.28390959,0.54849613,3.64805384,40.59918853,7.817323,0,0.77445028,0.11843981,47.4228989,86.76740862,79,1,0,0,18.72467405,9.14845824,19.40639269,0.46171389,11.10998779,9.61411227,361,27,4,0,0,4.68,Non-reference
719NP7LBC,33.89109,-116.69468,719,Riverside,Other,22591861,DM,7,5.5413,33.89152158,-116.694835,488,1617,33591,6.52632,462.182,0.833333,2398.83,37.1579,2445,340,0.088846,0.030081,0.431215,1.58675,0.16861400000000001,-3.41908,7.9854,140.643,4.6226,2.09434,0.021585,0.162071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
